巙	山夊 vh
憒	忄貝 ho
楏	木土 eg
犪	牜夊 qh
簣	⺮貝 ro
籄	⺮貝 ro
聧	耳大 qm
聭	耳鬼 qa
聵	耳貝 qo
膭	月貝 vo
蕢	艹貝 lo
藈	艹大 lm
虁	艹夊 lh
謉	言鬼 sa
闚	門見 ae
顝	骨頁 fw
騤	馬大 nm
𠊾	亻大 jm
𠣠	勹 ni
𡌤	土犬 gm
𡐠	⺁土 xg
𡓰	土ㄅ ga
𡤞	女⿔ bw
𡯵	尢女 ob
𢌳	廾 vl
𢜽	忄大 hm
𢼀	冖攴 wh
𣄲	旡⺋ dz
𣥮	止土 sg
𣧼	歹⺋ gz
𤆂	火一 cf
𤏜	爫火 yc
𤵮	疒火 ac
𥁇	斗皿 ja
𥏙	矢⺋ oz
𥜶	礻夊 fh
𦝢	月大 vm
𧂠	艹辶 lu
𧄑	⺿貝 lo
𧍜	虫大 cm
𧑋	虫貝 co
𧝷	臼衣 pt
𧡦	丿見 te
𧷛	貝鬼 oa
𨣈	酉貝 yo
𨾎	隹大 um
𨾗	隹人 uj
𩏣	虍韋 zg
𩓗	頁 bw
𩕜	土頁 gw
𩠮	䒑支 hc
𩲅	鬼寸 ak
𩲷	鬼禾 ax
𩵉	鬼夊 ah
𩹍	魚大 wm
𪆴	⺿鳥 lx
𪖢	自土 og
崑	山匕 vv
睏	目木 qe
崐	山匕 vv
鯤	魚匕 wv
壼	士 gc
梱	木木 ee
綑	糹木 ie
閫	門木 ae
褌	衤車 ty
晜	日𢎨 ot
堒	土匕 gv
菎	艹匕 lv
錕	金匕 zv
稇	禾木 xe
髠	镸几 po
涃	氵木 ke
潉	氵匕 kv
熴	火匕 cv
稛	禾禾 xx
裩	衤匕 tv
髨	镸儿 pp
㩲	扌隹 uu
㫻	日侖 oj
䖵	虫虫 cc
䠅	⻊禾 px
猑	犭匕 mv
瑻	王貝 no
硱	石木 me
祵	礻木 fe
蜫	虫匕 cv
裍	衤木 te
閸	門 ac
騉	馬匕 nv
鵾	日鳥 ox
鶤	冖鳥 wx
𠚯	一刂 fp
𡖉	夕卪 lz
𢈛	广木 xe
𣏔	止木 se
𣰘	十毛 nv
𣱂	言毛 sv
𥊽	罒𢎨 yt
𥚛	礻匕 fv
𦄐	鹿糸 xi
𦌸	罒欠 ye
𦓾	⽾禾 ax
𧋕	虫木 ce
𧥊	⺈欠 xe
𨁉	⻊木 pe
𨱙	镸几 po
𩓽	囗頁 rw
𩤋	馬木 ne
𩨫	骨丿 ft
𩭋	镸木 pe
𩻋	魚𢎨 wt
𩽞	魚𢎨 wt
𪋆	鹿匕 xv
𪘩	齒禾 lx
栝	木舌 ea
擴	扌黄 un
拡	扌厶 uk
筈	⺮舌 ra
闊	門舌 aa
漷	氵阝 kt
濶	氵舌 ka
鞹	革阝 tt
萿	艹舌 la
霩	⻗阝 tt
髺	镸舌 pa
㗥	口阝 dt
䟯	⻊舌 pa
䦢	門厶 ak
䯺	镸口 pd
噋	口攵 dh
葀	艹舌 la
鞟	革子 th
韕	韋子 gh
頢	舌頁 aw
鬠	镸曰 po
𠠎	广刂 xp
𡎒	氵土 kg
𡻙	山阝 vt
𢠛	耂心 qh
𥕏	石㇀ mf
𦧍	爪舌 ya
𦧔	瓜 ay
𨓈	氏辶 bu
𨨱	金舌 za
𨶐	門辶 au
𩋻	革日 to
擸	扌 up
癞	疒贝 ao
臘	月 vp
鯻	魚刂 wp
磖	石白 mu
翋	羽立 zi
藞	艹石 lm
柆	木立 ei
溂	氵刂 kp
揧	束手 xu
辢	束辛 xn
爉	火 cp
蝋	虫鼡 cp
鑞	金 zp
㕇	厂立 xi
㸊	火貝 co
㻋	王束 nx
㻝	王刂 np
䂰	石刂 mp
䃳	石 mp
䏀	耳刂 qp
䓥	入十 jn
䗶	虫亾 cf
䝓	豕 jp
䟑	走口 pd
䪉	革 tp
䱫	束魚 xw
䶛	歹齒 gl
嚹	口 dn
搚	扌⺝ uv
攋	扌貝 uo
楋	木刂 ep
櫴	木貝 eo
瓎	王貝 no
蠟	虫 cp
鬎	镸刂 pp
𠾩	口亾 df
𡅘	口 dp
𡉆	土凵 gm
𢃴	束巾 xr
𢉨	广刂 xp
𢤆	忄⽱ hv
𣤊	羽欠 ze
𤀦	氵石 km
𤊶	火刂 cp
𤛊	牜白 qu
𤰚	九田 kq
𤷟	疒立 ai
𥀥	⺿皮 lr
𥀰	巛皮 or
𥈙	目刂 qp
𥖍	氵石 km
𥗿	石隹 mu
𥘁	石隹 mu
𦅶	糹亾 if
𦆻	糹 ip
𦇛	糹貝 io
𦎏	⺶束 gx
𦒆	羽羽 zz
𦒦	羽 zp
𧗩	不行 cp
𧙀	衤立 ti
𧞪	衤 tp
𧩲	言刂 sp
𩃜	立 ti
𩋷	革刂 tp
𩑮	勹頁 nw
𩘊	⺇刂 op
𩤲	馬刂 np
𩧆	馬 np
𩯽	镸貝 po
𪇹	巛鳥 ox
來	木人 ej
瀬	氵頁 kw
頼	束頁 xw
疠	疒 ap
逨	木辶 eu
徠	彳人 wj
萊	艹人 lj
唻	口人 dj
庲	广人 xj
倈	亻人 jj
賴	束貝 xo
騋	馬人 nj
賚	木貝 eo
鯠	魚人 wj
崍	山人 vj
癘	疒⽱ av
藾	艹貝 lo
淶	氵人 kj
瀨	氵貝 ko
錸	金人 zj
㚓	大木 me
㠣	山止 vs
㥎	禾心 xh
㾢	疒人 aj
䂾	石人 mj
䄤	礻貝 fo
䅘	禾人 xj
䋱	糹人 ij
䓶	艹刂 lp
䚅	木見 ee
䠭	⻊貝 po
䧒	阝人 tj
䲚	魚貝 wo
婡	女人 bj
棶	木人 ej
猍	犭人 mj
琜	王人 nj
癩	疒貝 ao
睞	目人 qj
筙	⺮耒 ra
箂	⺮人 rj
籟	⺮貝 ro
襰	衤貝 to
郲	木阝 et
顂	木頁 ew
鵣	束鳥 xx
鶆	木鳥 ex
麳	木人 ej
𠎙	木口 ed
𠘝	冫貝 wo
𡂖	口⽱ dv
𡃄	口貝 do
𡓒	土貝 go
𢅭	巾貝 ro
𢑬	彐人 bj
𣖤	木口 ed
𤢗	犭田 mq
𤦃	木丶 ei
𤲓	田人 qj
𦆋	糹貝 io
𦓹	⽾人 aj
𧯲	豆人 zj
𧳕	豸丷 mh
𧳟	豸人 mj
𧵭	貝 eo
𨂐	⻊人 pj
𨇆	⻊⽱ pv
𨦂	金乚 za
𩳆	鬼⽾ aa
𪈈	束鳥 xx
𪑚	黑人 pj
啉	口木 de
藍	艹皿 la
蘭	艹丷 lh
懶	忄貝 ho
濫	氵皿 ka
覧	臣見 qe
爛	火丷 ch
欄	木丷 eh
闌	門丷 ah
嵐	山虫 vc
瀾	氵丷 kh
醂	酉木 ye
爁	火皿 ca
嬾	女貝 bo
覽	臣見 qe
壏	土皿 ga
攔	扌丷 uh
籃	⺮皿 ra
暕	日丷 oh
攬	扌見 ue
壈	土禾 gx
欖	木見 ee
擥	臣手 qu
灆	氵皿 ka
厱	厂人 xj
孄	女丷 bh
惏	忄木 he
襤	衤皿 ta
譋	言月 sv
浨	氵木 ke
灠	氵見 ke
灡	氵丷 kh
燗	火月 cv
燣	火禾 cx
燷	火示 cf
爤	火丷 ch
爦	火見 ce
鑭	金丷 zh
钄	金丷 zh
韊	革丷 th
㑣	亻木 je
㘓	口丷 dh
㘝	囗又 rr
㛦	女木 be
㜮	女皿 ba
㞩	山丶 vi
㦨	忄丷 hh
㨫	扌皿 ua
㩜	扌皿 ua
㰖	木見 ee
㱫	歹丷 gh
㳕	氵三 kt
䃹	石丷 mh
䆾	穴皿 ea
䊖	米 pg
䌫	糹見 ie
䍀	纟皿 ia
䑌	月丷 vh
䦨	門日 ao
䪍	革丷 th
䰐	镸皿 pa
䳿	鳥 vx
儖	亻皿 ja
嚂	口皿 da
囒	口丷 dh
孏	女丷 bh
幱	巾丷 rh
懢	忄皿 ha
斕	文丷 vh
欗	木丷 eh
璼	王皿 na
瓓	王丷 nh
籣	⺮丷 rh
糷	米丷 ph
繿	糹皿 ia
纜	糹見 ie
葻	艹虫 lc
蘫	艹皿 la
襴	衤丷 th
襽	衤丷 th
讕	言丷 sh
躝	⻊丷 ph
顲	火頁 cw
𠓖	光丷 mh
𠓭	入木 je
𠼖	口女 db
𡒄	土示 gf
𡓔	土禾 gx
𡮻	臣丿 qt
𡽳	山皿 va
𢅡	巾皿 ra
𢉧	广目 xq
𢊓	广日 xo
𢒞	束彡 xe
𢛓	木心 eh
𢹙	扌面 ub
𣋣	日皿 oa
𤂺	氵見 ke
𤃨	氵面 kb
𤑸	火見 ce
𤣟	犭見 me
𥌻	目丷 qh
𥗺	石丷 mh
𥜓	礻皿 fa
𥦝	木 ee
𦧼	丷 ah
𧮤	言見 se
𧸦	貝皿 oa
𧼖	木走 ep
𨅏	⻊虫 pc
𨊔	身皿 za
𨎹	車禾 yx
𨣨	酉皿 ya
𨣸	酉見 ye
𨬒	金攵 zh
𨷻	門糹 ai
𩈵	臣面 qb
𩉀	氵面 kb
𩔵	木頁 ew
𩟺	飠皿 qa
𪇖	臣鳥 qx
哴	口艮 di
郞	丶阝 it
瑯	王阝 nt
誏	言艮 si
閬	門艮 ai
朤	月月 vv
鎯	金阝 zt
駺	馬艮 ni
蜋	虫艮 ci
朖	月艮 vi
勆	丶力 is
硠	石艮 mi
蓈	艹阝 lt
嫏	女阝 bt
欴	丶欠 ie
艆	舟艮 ii
鋃	金艮 zi
㓪	丶刀 ip
㙟	土月 gv
㝗	宀艮 wi
㟍	山艮 vi
㢃	广艮 xi
㱢	歹艮 gi
㾗	疒艮 ai
㾿	疒阝 at
䀶	目艮 qi
䁁	目小 qy
䆡	穴艮 ei
䍚	罒艮 yi
䕞	艹艮 li
䡙	車艮 yi
䯖	骨艮 fi
䱶	魚阝 wt
斏	文艮 vi
樃	木月 ev
躴	身艮 zi
郒	丶巴 im
𠺘	口艮 di
𢳑	扌艮 ui
𢽂	攴艮 hi
𣊧	日月 ov
𣻡	氵艮 ki
𥇑	目兩 qm
𥍫	予艮 ii
𥧫	穴阝 et
𦵧	⺿艮 li
𦺫	⺿艮 li
𧚅	衤艮 ti
𧻴	走艮 pi
𨞿	⺷阝 gt
𨶗	門艮 ai
𩛡	艮 qi
𩷕	魚艮 wi
𪁜	丶鳥 ix
乐	小 by
樂	白木 ue
潦	氵小 ky
朥	月力 vs
労	⺍力 ks
撈	扌力 us
勞	火力 cs
粩	米老 pq
耂	耂 ql
咾	口老 dq
絡	糹各 is
恅	忄老 hq
銠	金老 zq
嘮	口力 ds
狫	犭老 mq
蛯	虫老 cq
蟧	虫力 cs
轑	車小 yy
浶	氵牛 kq
澇	氵力 ks
鐒	金力 zs
顟	羽頁 zw
㗦	口卯 db
㞠	尸小 cy
㟉	山牛 vq
㟙	山日 vo
㟹	山卯 vb
㧯	扌老 uq
㨓	扌牛 uq
䃕	火石 cm
䇭	⺮老 rq
䕩	艹小 ly
䜎	言力 ss
䝁	火豆 cz
䝤	豸小 my
䲏	魚力 ws
䳓	老鳥 qx
䵏	黄彡 ne
僗	亻力 js
哰	口牛 dq
嗠	爫各 ys
嶗	山力 vs
憥	火心 ch
憦	忄力 hs
橯	木力 es
珯	王老 nq
癆	疒力 as
硓	石老 mq
磱	石力 ms
窂	穴牛 eq
簩	⺮力 rs
耮	耒力 as
躼	身長 zp
軂	身力 zs
髝	高力 gs
鮱	魚老 wq
𠈭	亻牛 jq
𡂕	口彡 de
𡑍	土力 gs
𡬘	羽丶 zi
𢚄	忄牛 hq
𢭂	扌牛 uq
𣘪	木卯 eb
𣟽	厶力 ks
𣠼	木彡 ee
𤉍	火牛 cq
𤎤	火丿 ct
𤛮	牜力 qs
𤩂	王力 ns
𤶁	疒老 aq
𥢒	禾力 xs
𦒴	老山 qv
𦺜	⺿力 ls
𧢋	羽見 ze
𧯍	谷力 hs
𨡤	酉大 ym
𨣃	酉力 ys
𨦭	金牛 zq
𨲮	镸力 ps
𪀧	老鳥 qx
𪁔	宀鳥 wx
肋	月力 vs
楽	白木 ue
砳	石石 mm
氻	氵力 ks
玏	王力 ns
阞	阝力 ts
艻	艹力 ls
鱳	魚木 we
㔹	十力 ns
㖀	口聿 db
㦡	忄木 he
忇	忄力 hs
韷	音凵 xm
餎	飠各 qs
鰳	魚力 ws
𡃖	口心 dh
𣂒	力斤 st
𣲒	氵力 ks
𤟓	艹犬 lm
𤨙	革丶 ti
𥖪	石又 mr
𩐾	音支 xc
塁	田土 qg
類	米頁 pw
涙	氵大 km
頪	米頁 pw
淚	氵犬 km
壘	田土 qg
纍	田糸 qi
鐳	金田 zq
絫	厶糸 ki
畾	田田 qq
傫	亻糸 ji
鱩	魚田 wq
颣	米页 pw
靁	⻗田 tq
櫑	木田 eq
誄	言耒 sa
虆	艹糸 li
鸓	田鳥 qx
礨	田石 qm
纇	米頁 pw
蕌	艹日 lo
儽	亻糸 ji
欙	木糸 ei
礧	石田 mq
轠	車田 yq
洡	氵耒 ka
灅	氵土 kg
磥	石糸 mi
縲	糹糸 ii
銇	金耒 za
錑	金犬 zm
鑘	金田 zq
鑸	金土 zg
㑍	亻耒 ja
㒍	亻糸 ji
㒦	亻土 jg
㔣	田力 qs
㙼	土田 gq
㡞	巾女 rb
㭩	木寸 ek
㲕	爫毛 yv
㴃	氵水 kk
㵢	氵田 kq
㶟	氵糸 ki
㹎	牜糸 qi
㼍	耒瓜 ay
㿔	疒田 aq
䉂	⺮糸 ri
䉓	⺮木 re
䉪	⺮田 rq
䍣	罒田 yq
䍥	罒止 ys
䐯	月糸 vi
䒹	艹耒 la
䛶	言木 se
䢮	⻗辶 tu
䣂	耒阝 at
䣦	酉力 ys
䨓	⻗口 td
䮑	馬寸 nk
䴎	田鳥 qx
厽	厶厶 kk
壨	田土 qg
攂	扌田 uq
樏	木糸 ei
櫐	田木 qe
瓃	王田 nq
矋	目⽱ qv
祱	礻儿 fp
禷	礻頁 fw
纝	糹糸 ii
蔂	艹糸 li
蘱	艹頁 lw
蘲	艹土 lg
蘽	艹木 le
蠝	虫田 cq
讄	言田 sq
頛	耒頁 aw
鼺	鼠田 pq
𠱤	口⽾ da
𡈶	囗人 rj
𡔇	米土 pg
𡚗	大田 mq
𡰠	尢丶 oi
𡻭	山糸 vi
𡻱	山糸 vi
𡼊	山糸 vi
𡾋	山田 vq
𡾖	山鬼 va
𡿉	⺿山 lv
𡿛	山木 ve
𢴱	扌糸 ui
𢹮	扌土 ug
𣀀	攴 th
𣀜	田攴 qh
𣚎	木糸 ei
𣠠	木土 eg
𣡧	木缶 ea
𣡺	田田 qq
𣨅	歹寸 gk
𤃻	刀水 pk
𤜖	牜糸 qi
𤡂	犭糸 mi
𤢹	犭田 mq
𤮎	厶瓦 kr
𤮚	瓦 tr
𤮸	⻗瓦 tr
𤳴	田可 qz
𤼘	疒丶 ai
𥅦	目⽾ qa
𥍔	目糸 qi
𥑶	石⽾ ma
𥗬	石土 mg
𥗶	禾石 xm
𥣬	禾田 xq
𥤐	禾土 xg
𦇄	糹田 iq
𦓥	⽾卩 az
𦢏	月田 vq
𦣄	亡丶 fi
𧒜	虫 tc
𧒽	虫田 cq
𧞭	衤田 tq
𨀤	⻊⽾ pa
𨄱	⻊糸 pi
𨊚	身石 zm
𨏒	車石 ym
𨞽	田阝 qt
𨶺	門水 ak
𨻌	阝人 tj
𩔗	米頁 pw
𩛝	寸 qk
𩴻	田鬼 qa
𩵓	魚力 ws
𪑯	黑聿 pb
稜	禾夊 xh
唥	口龴 dk
薐	艹夊 lh
㘄	口方 dl
䉄	⺮夊 rh
䚏	米見 pe
䬋	⺇夊 oh
䮚	馬夊 nh
倰	亻夊 jh
睖	目夊 qh
碐	石夊 mh
踜	⻊夊 ph
𥈮	目方 ql
𦼊	⺿夊 lh
𧼔	走夊 ph
𨈓	身小 zy
𩩡	夊 fh
裏	衣里 td
镉	钅鬲 zn
曆	厂日 xo
裡	衤里 td
離	亠隹 zu
歴	厂止 xs
豊	曲豆 yz
釐	未里 ad
嚟	口氺 dk
禮	礻豆 fz
歷	厂止 xs
麗	一鹿 fx
栃	木 ep
犛	未牛 aq
唎	口刂 dp
隸	木氺 ek
暦	厂日 xo
貍	豸里 md
沵	氵小 ky
纚	糹鹿 ix
慄	忄木 he
鉝	金立 zi
厲	厂⽱ xv
茘	艹刀 lp
脷	月刂 vp
隷	士氺 gk
犂	禾牛 xq
厯	厂 xs
儷	亻鹿 jx
沴	氵彡 ke
糎	米里 pd
蠫	豸虫 mc
悝	忄里 hd
涖	氵立 ki
灕	氵隹 ku
斄	未人 aj
艃	舟里 id
驪	馬鹿 nx
瓈	王氺 nk
盠	彑皿 ba
磿	厂石 xm
剺	未刀 ap
瑮	王木 ne
盭	幺皿 ia
礪	石⽱ mv
擽	扌木 ue
瀝	氵止 ks
籬	⺮隹 ru
鋰	金里 zd
鯉	魚里 wd
刕	刀刀 pp
攦	扌鹿 ux
栛	木力 es
棃	禾木 xe
棙	木犬 em
欐	木鹿 ex
蒞	艹立 li
蜧	虫犬 cm
觻	⺈木 xe
轢	車木 ye
轣	車止 ys
酈	一阝 ft
厤	厂禾 xx
峛	山刂 vp
濿	氵⽱ kv
爄	火⽱ cv
爏	火止 cs
琍	王刂 np
砅	石水 mk
蚸	虫丶 ci
邐	一辶 fu
鋫	禾金 xz
錅	禾金 xz
鏫	金木 ze
鑗	金氺 zk
鸝	一鳥 fx
㑦	亻犬 jm
㒧	亻隹 ju
㒿	⺜隹 ou
㓯	巛刂 op
㔏	石刂 mp
㕸	口立 di
㗚	口木 de
㘑	口氺 dk
㟳	山木 ve
㠟	山氺 vk
㡂	歹巾 gr
㤡	忄刂 hp
㤦	忄 hb
㦒	忄言 hs
㧰	扌小 uy
㬏	日鬲 on
㮚	⺊木 ye
㯤	木人 ej
㰚	木隹 eu
㱹	歹止 gs
㴝	禾氺 xk
㷰	火禸 cv
㸚	乂乂 bb
㹈	未牛 aq
㺡	犭止 ms
㻎	大王 mn
㻺	厂丶 xi
㼖	瓜虫 yc
㽁	厂瓦 xr
㽝	歹田 gq
㾐	疒刂 ap
㾖	疒里 ad
㿛	疒鹿 ax
㿨	白止 us
䁻	目木 qe
䃯	石木 me
䅄	禾力 xs
䅻	禾禸 xv
䇐	立氺 ik
䉫	⺮氺 rk
䊍	禾米 xp
䊪	米⽱ pv
䋥	糹里 id
䍠	罒禸 yv
䍦	罒隹 yu
䍽	⺶止 gs
䓞	艹犬 lm
䔁	艹木 le
䔆	艹里 ld
䔉	艹禾 lx
䔣	艹牛 lq
䔧	艹木 le
䖽	禾虫 xc
䖿	禾虫 xc
䗍	彑虫 bc
䘈	虫力 cs
䙰	衤隹 tu
䚕	一見 fe
䟏	走木 pe
䟐	走止 ps
䡃	車力 ys
䣓	鬲阝 nt
䣫	酉支 yc
䤙	酉虫 yc
䤚	月里 vd
䥶	金止 zs
䧉	阝里 td
䬅	⺇力 os
䬆	⺇刂 op
䮋	馬刂 np
䮥	馬鬲 nn
䰛	鬲瓦 nr
䰜	弓弓 bb
䱘	禾魚 xw
䲞	鱼立 wi
䴄	爫鳥 yx
䴡	一 fx
䴻	禾夂 xh
䵓	禾牛 xq
䵩	禾黑 xp
䶘	齒立 li
儮	亻止 js
剓	禾刀 xp
劙	彑刂 bp
勵	厂力 xs
叓	十又 nr
嚦	口止 ds
囄	口隹 du
囇	口鹿 dx
塛	土木 ge
壢	土止 gs
娳	女刂 bp
婯	一女 fb
孋	女鹿 bx
孷	未子 ah
屴	山力 vs
岦	山立 vi
峢	山刂 vp
峲	山刂 vp
巁	山⽱ vv
廲	广鹿 xx
悡	禾心 xh
悧	忄刂 hp
悷	忄犬 hm
搮	扌木 ue
攊	扌止 us
攭	扌虫 uc
曞	日⽱ ov
梸	木刂 ep
檪	木木 ee
櫔	木⽱ ev
櫟	木木 ee
櫪	木止 es
欚	木虫 ec
犡	牜⽱ qv
瓅	王木 ne
瓑	王止 ns
瓥	瓜虫 yc
癧	疒止 as
睙	目犬 qm
睝	禾目 xq
砬	石立 mi
礫	石木 me
礰	石止 ms
禲	礻⽱ fv
秝	禾禾 xx
穲	禾鹿 xx
竰	立里 id
筣	⺮刂 rp
粴	米里 pd
糲	米⽱ pv
綟	糹犬 im
縭	糹禸 iv
纅	糹木 ie
荲	艹里 ld
菞	艹 lp
蒚	艹鬲 ln
蔾	艹木 le
藶	艹止 ls
蘺	艹隹 lu
蛠	虫力 cs
蝷	虫 cs
蟍	虫木 ce
蟸	豕虫 jc
蠇	虫⽱ cv
蠣	虫⽱ cv
褵	衤禸 tv
謧	言禸 sv
讈	言止 ss
赲	走力 ps
躒	⻊木 pe
迣	廿辶 lu
靂	⻗止 ts
靋	⻗止 ts
鬁	镸刂 pp
鯏	魚刂 wp
鯬	禾魚 xw
鱧	魚豆 wz
鱱	魚⽱ wv
鱺	魚鹿 wx
鳨	鳥力 xs
鴗	立鳥 ix
鵹	禾鳥 xx
鷅	覀鳥 vx
麜	鹿木 xe
𠌯	亻⽱ jv
𠘞	冫氺 wk
𠘟	冫止 ws
𠚄	人凵 jm
𠛘	大刂 mp
𠛦	丿刂 tp
𠝄	爫刂 yp
𠞉	覀刂 vp
𠞤	巛刂 op
𠠏	厂刂 xp
𠠝	厂刂 xp
𠠵	九力 ks
𠩵	厂木 xe
𠪄	厂田 xq
𠪺	厂刀 xp
𠫌	厂殳 xr
𠭰	未又 ar
𠻗	口禸 dv
𠼝	口木 de
𠾆	口牛 dq
𡃷	口田 dq
𡆯	囗山 rv
𡤌	女止 bs
𡥽	未子 ah
𡫯	宀止 ws
𡮰	广小 xy
𡯄	尢力 os
𡳸	尸止 cs
𡸉	山刂 vp
𡾒	山木 ve
𡿋	山虫 vc
𡿎	山隹 vu
𢄡	未巾 ar
𢌈	广隹 xu
𢍼	一弋 fp
𢏃	⺈弓 xb
𢛮	牜心 qh
𢟢	忄禸 hv
𢟤	未心 ah
𢡑	田心 qh
𢤂	禾心 xh
𢤩	忄止 hs
𢨨	户人 mj
𢩑	戶夊 mh
𢮃	禾手 xu
𢸀	扌氺 uk
𢻠	戶支 mc
𣀂	曲攴 yh
𣀥	厂攴 xh
𣀷	一攴 fh
𣁟	未文 av
𣌅	日止 os
𣌜	日止 os
𣐬	木田 eq
𣖊	木刂 ep
𣘬	未木 ae
𣞴	禾古 xc
𣟌	木氺 ek
𣦯	厂止 xs
𣧿	歹刂 gp
𣫥	匸氺 nk
𣫧	艹殳 lr
𣮉	木毛 ev
𣯤	毛禸 vv
𣿞	氵里 kd
𤁼	氵米 kp
𤃀	氵氺 kk
𤄽	氵丶 ki
𤔨	⿇爪 zy
𤖢	爿止 as
𤗫	片禸 av
𤘃	片止 as
𤚓	牜文 qv
𤜜	犭力 ms
𤟑	犭犬 mm
𤠫	犭木 me
𤡿	⺮犬 rm
𤢴	犭木 me
𤩮	王殳 nr
𤭜	禾瓦 xr
𤳓	歹八 gh
𤹇	疒口 ad
𤹈	疒几 ao
𤻤	疒止 as
𤼚	疒虫 ac
𥁟	歹皿 ga
𥉆	⺊目 yq
𥊈	目木 qe
𥌛	目氺 qk
𥌤	目氺 qk
𥌮	目止 qs
𥌿	目氺 qk
𥎓	予豆 iz
𥎔	予虫 ic
𥒢	石刀 mp
𥓃	石木 me
𥝢	禾 xp
𥠲	禾木 xe
𥣥	禾氺 xk
𥨻	止 es
𥬭	⺮刂 rp
𥲧	⺮木 re
𥲪	⺮厂 rx
𥴡	⺮豆 rz
𥶗	⺮米 rp
𥷅	⺮火 rc
𥷗	⺮氺 rk
𥻑	米⽱ pv
𥻿	米禸 pv
𥼅	牙米 lp
𥽗	米木 pe
𦃇	糹虎 iz
𦃊	糹木 ie
𦅺	糹皿 ia
𦇔	糹止 is
𦎐	⺶里 gd
𦔓	⽾禸 av
𦕸	耳里 qd
𦘊	耳止 qs
𦜏	月犬 vm
𦠓	厂⺼ xv
𦢱	丶 bi
𦪾	舟止 is
𦫈	舟虫 ic
𦺙	⺿牛 lq
𧄚	⺿里 ld
𧄻	⺿止 ls
𧅮	⺿虫 lc
𧅯	艹鳥 lx
𧉲	虫干 ce
𧋎	虫里 cd
𧋠	豕虫 jc
𧍀	勹虫 nc
𧑇	虫木 ce
𧒈	歹虫 gc
𧔝	虫止 cs
𧕮	虫隹 cu
𧕯	虫鹿 cx
𧘫	衣一 tf
𧙉	衣凵 tm
𧚩	禾衣 xt
𧢝	厂見 xe
𧤜	⺈鬲 xn
𧥖	⺈ xx
𧧋	言刂 sp
𧫬	木言 es
𧮛	言隹 su
𧯏	厂谷 xh
𧰡	壴止 hs
𧲡	豸力 ms
𧴠	豸止 ms
𧽲	走糸 pi
𨁸	⻊犬 pm
𨃙	⻊木 pe
𨄛	⻊氺 pk
𨇎	⻊王 pn
𨇗	⻊止 ps
𨊛	身止 zs
𨍫	車木 ye
𨏬	車車 yy
𨓦	里辶 du
𨘸	厂辶 xu
𨛋	里阝 dt
𨛫	禾巴 xm
𨜼	覀阝 vt
𨝏	亠阝 zt
𨝖	巛人 oj
𨝟	禾巴 xm
𨞺	厂阝 xt
𨟑	厂阝 xt
𨢌	酉鬲 yn
𨤫	亠里 zd
𨪹	金王 zn
𨬑	厂金 xz
𨯽	金禸 zv
𨴻	門里 ad
𨷦	門止 as
𨽹	氺 vk
𨽻	氺 vk
𩁟	禾隹 xu
𩄞	禾 tx
𩅩	木 te
𩆝	⻗心 th
𩆲	 te
𩗅	⺇刀 op
𩗭	⺇犬 om
𩘟	⺇木 oe
𩘡	几力 os
𩙖	⺇止 os
𩞨	厂 xq
𩣫	馬刂 np
𩥬	馬禸 nv
𩥴	馬牛 nq
𩧃	馬⽱ nv
𩧋	馬氺 nk
𩪸	止 fs
𩭇	镸里 pd
𩯺	镸止 ps
𩱇	鬲鬲 nn
𩳓	鬼里 ad
𩴣	厂鬼 xa
𩶘	魚立 wi
𩷋	魚乚 wa
𩻌	魚木 we
𩽏	魚止 ws
𩽵	魚虫 wc
𪁐	禾鳥 xx
𪅆	亠鳥 zx
𪅼	厂鳥 xx
𪌱	木刂 ep
𪏵	禾 xe
𪏼	禾女 xb
𪐅	禾氺 xk
𪒔	黑禸 pv
𪓀	黑止 ps
𪕴	鼠虫 pc
𪖂	鼠禸 pv
𪖍	鼠止 ps
𪗁	自止 os
𪙺	齒⽱ lv
𪙽	齒止 ls
𫐆	车力 ys
𫟷	钅立 zi
倆	亻兩 jm
連	車辶 yu
聯	耳丱 ql
臉	月人 vj
練	糹丷 ih
鍊	金丷 zh
鎌	金 zc
戀	言心 sh
錬	金日 zo
鏈	金辶 zu
煉	火丷 ch
蓮	艹辶 lu
鬑	镸 pc
聮	耳灬 qc
鐮	金 zc
斂	亼攵 jh
嗹	口辶 du
燫	火 cc
湅	氵丷 kh
簾	⺮ rc
纞	糹心 ih
磏	石 mc
籢	⺮攵 rh
鰊	魚丷 wh
槤	木辶 eu
溓	氵 kc
莶	艹一 lf
亷	 ic
憐	忄㐄 hv
槏	木 ec
萰	艹丷 lh
僆	亻辶 ju
堜	土丷 gh
漣	氵辶 ku
澰	氵人 kj
濓	氵 kc
瀮	氵木 ke
瀲	氵攵 kh
熑	火 cc
㜃	女言 bs
㜕	女辶 bu
㜻	女心 bh
㝺	䒑丿 ht
㟀	禾山 xv
㡘	巾 rc
㢘	广灬 xc
㥕	火心 ch
㦁	車心 yh
㦑	忄攵 hh
㪘	亼攵 jh
㪝	束攴 xh
㯬	木廴 eu
㰈	木辶 eu
㰸	亼欠 je
㱨	歹疋 gt
㶌	氵丱 kl
㶑	氵欠 ke
㺦	犭丱 ml
㼑	束瓜 xy
㼓	瓜 yc
㾾	疒 ac
䁠	目 qc
䃛	石辶 mu
䆂	禾 xc
䇜	⺮欠 re
